"AGE","RACE_WHITE","RACE_BLACK","RACE_HISP","NTV_ENG","NTV_SP","WELFKID_1","WELFKID_2","WELFKID_3","WELFKID_4","MARRIED_1","HASCHLD","HGC","HS_D","GED_D","VOC_D","OTH_DEG","ANY_ED1","YR_WORK1","CURRJOB","GOT_ANYW","PERS_INC","EVARRST1","GUILTY2","EVJAIL2","WELF_KID","cate","Y","treat","train"
20.4027397260274,0,0,1,1,0,0,1,0,0,1,1,8,0,0,0,0,0,1,0,0,1,0,0,0,2,5.66769453149748,30.3593668764628,1,1
18.1315068493151,1,0,0,1,0,1,0,0,0,1,0,8,0,1,0,0,1,1,0,0,2,0,0,0,1,13.8733351121416,41.8703991007128,1,0
16.1753424657534,1,0,0,1,0,0,1,0,0,1,0,8,0,0,0,0,1,1,0,0,1,0,0,0,2,32.6801074254479,78.3191922235204,0,1
18.9369863013699,1,0,0,1,0,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0,2,0,0,0,1,-17.6034041958201,0,0,0
17.0328767123288,1,0,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,1,0,0,1,0,0,0,2,22.8102222276433,71.3645511744957,1,0
21.4821917808219,0,0,1,0,1,0,0,1,0,1,0,12,1,0,0,0,0,1,1,1,1,0,0,0,3,12.9892772475732,247.794212230921,1,1
21.958904109589,0,1,0,1,0,0,1,0,0,1,0,13,1,0,0,0,0,0,0,1,3,0,0,0,2,13.0225444318678,346.564316616187,1,1
21.6438356164384,0,1,0,1,0,1,0,0,0,1,1,10,0,1,0,0,0,0,0,1,2,0,0,0,1,32.5415119387325,139.949276576865,0,0
18.6082191780822,1,0,0,1,0,0,1,0,0,0,0,11,0,1,0,0,0,1,0,1,1,1,1,0,2,16.5398360623873,276.27530044521,1,1
20.3671232876712,1,0,0,1,0,1,0,0,0,1,0,12,1,0,0,0,1,1,0,0,1,0,0,0,1,28.0882120973602,0,1,1
18.0164383561644,0,1,0,1,0,1,0,0,0,1,1,11,0,0,0,0,0,1,0,1,1,0,0,0,1,12.898680876784,28.6007450147165,1,0
18.9095890410959,1,0,0,1,0,1,0,0,0,1,0,9,0,0,0,0,0,1,0,0,2,0,0,0,1,-8.06310658645539,325.598239667838,0,1
19.5808219178082,1,0,0,1,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,1,3,0,0,0,1,0.343664666288932,348.318199480198,1,1
22.1561643835616,0,1,0,1,0,1,0,0,0,1,1,12,1,0,0,0,0,1,0,1,1,0,0,0,1,4.49144943130668,232.293538652791,0,1
17.8575342465753,1,0,0,1,0,1,0,0,0,1,0,9,0,0,0,0,1,1,0,0,1,0,0,0,1,26.8070667279836,265.64446016905,1,1
17.2657534246575,1,0,0,1,0,1,0,0,0,1,0,11,0,1,0,0,0,1,1,0,2,0,0,0,1,17.9611818782853,275.520584338747,0,0
21.0328767123288,0,0,0,1,0,1,0,0,0,1,0,8,0,1,0,0,0,1,0,1,1,0,0,0,1,16.7867340201172,497.734133795016,1,1
20.1232876712329,0,0,1,1,0,0,1,0,0,1,0,11,0,0,0,0,0,1,0,0,1,1,0,0,2,3.26011877215274,13.8366276902045,0,1
20.6657534246575,0,1,0,1,0,1,0,0,0,1,1,11,0,0,0,0,0,0,0,1,1,0,0,0,1,24.4244922380754,359.216563848227,1,1
19.8986301369863,1,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,3,1,0,0,2,-32.6542786611055,54.4247186687809,1,0
16.1424657534247,0,1,0,1,0,0,0,0,1,1,0,7,0,0,0,0,1,0,0,1,1,0,0,0,4,27.0892037193286,19.6595412334168,0,0
16.5452054794521,0,1,0,1,0,0,0,1,0,1,0,9,0,0,0,0,1,1,0,1,1,0,0,0,3,-0.977267956300612,249.096531879016,0,1
22.7698630136986,1,0,0,1,0,0,0,1,0,1,0,10,0,0,0,0,1,1,0,0,1,0,0,0,3,10.155550873203,0,1,1
19.2383561643836,0,1,0,1,0,0,1,0,0,1,0,12,1,0,0,0,1,1,1,1,2,0,0,0,2,-12.0164910473244,0,1,0
16.9397260273973,0,1,0,1,0,0,0,0,1,1,1,10,0,0,0,0,1,1,0,1,1,0,0,0,4,27.0937141919477,40.8740744287987,1,1
19.4027397260274,0,0,1,0,1,0,1,0,0,1,0,12,1,0,0,0,1,1,0,1,1,1,0,0,2,3.89218893036172,252.137281629969,1,0
20.9561643835616,0,0,1,1,0,1,0,0,0,1,0,12,1,0,0,0,0,1,0,0,4,0,0,0,1,-28.0402537652767,286.701642987328,0,1
20.4301369863014,0,1,0,1,0,1,0,0,0,0,1,10,0,1,1,0,1,1,1,1,1,0,0,0,1,15.8833803398031,548.12837254708,1,1
16.0109589041096,0,1,0,1,0,0,0,0,1,1,0,6,0,0,0,0,1,1,0,1,1,0,0,0,4,27.0367213362037,26.65700506226,0,1
17.3671232876712,0,0,1,0,1,0,1,0,0,1,1,8,0,0,0,0,1,0,0,0,1,0,0,0,2,20.1235334857577,125.943982306099,1,1
17.3013698630137,0,0,0,1,0,0,1,0,0,0,0,10,0,0,0,0,1,1,0,1,1,1,0,0,2,18.7286654248255,100.572622373243,1,0
16.2547945205479,1,0,0,1,0,0,1,0,0,1,0,7,0,0,0,0,1,1,0,1,1,1,0,0,2,24.3351923276177,0,1,0
19.0849315068493,0,1,0,1,0,0,0,1,0,1,0,12,1,0,0,0,0,0,0,1,1,0,0,0,3,-11.3560988657492,244.496710161545,1,1
16.1835616438356,0,1,0,1,0,0,0,0,1,1,0,10,0,0,0,0,1,0,0,1,1,1,1,1,4,11.2132519745539,0,1,0
17.213698630137,0,1,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,1,0,0,1,1,0,0,2,19.59446781137,128.911992219707,1,1
19.1698630136986,0,1,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,0,0,1,2,0,0,0,2,-12.283984632767,111.587870733518,0,1
20.3013698630137,0,0,0,1,0,0,1,0,0,1,0,12,1,0,0,0,1,1,1,0,1,0,0,0,2,4.83914111623686,0,1,0
16.1479452054795,1,0,0,1,0,0,0,0,1,1,0,9,0,0,0,0,1,1,0,1,1,1,0,0,4,25.3812578694887,15.2537306745155,1,1
19.013698630137,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,1,0,1,1,0,0,0,1,-0.31686580805202,91.5223840470928,1,1
20.1397260273973,1,0,0,1,0,1,0,0,0,0,1,10,0,0,0,0,1,1,0,1,1,0,0,0,1,19.6647421912447,51.1868297070721,0,1
16.3890410958904,0,1,0,1,0,1,0,0,0,1,0,9,0,0,0,0,1,1,0,1,1,0,0,0,1,-2.40347806382055,126.546726809451,0,1
16.9369863013699,0,1,0,1,0,1,0,0,0,1,0,9,0,0,0,0,1,1,1,0,1,0,0,0,1,21.6802267155068,357.530601246758,1,1
16.2301369863014,1,0,0,1,0,0,0,0,1,1,0,9,0,0,0,0,1,1,1,1,1,1,1,0,4,50.3152376804292,344.981754413546,0,1
16.2054794520548,1,0,0,1,0,1,0,0,0,1,0,8,0,0,0,0,0,1,1,0,1,1,1,0,1,44.6869164205882,95.85975644398,0,1
22.2465753424658,0,0,1,0,1,0,1,0,0,0,1,12,1,0,0,0,0,1,0,0,3,0,0,0,2,-17.297447192342,368.079126170166,1,1
21.7178082191781,0,0,0,0,0,1,0,0,0,1,1,11,0,0,0,0,1,0,0,0,1,0,0,0,1,13.1580046840459,213.673889041618,1,1
18.4,0,1,0,1,0,0,1,0,0,1,0,11,0,0,0,0,0,1,1,0,1,0,0,0,2,10.818672562643,125.22996701594,1,1
19.5232876712329,0,1,0,1,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0,1,1,0,0,0,4,-0.752360713813195,10.39954326765,1,1
16.3095890410959,0,1,0,1,0,0,0,0,1,1,0,10,0,0,0,0,1,0,0,1,1,0,0,0,4,10.2928815205579,0,1,1
18.5150684931507,0,1,0,1,0,0,1,0,0,1,0,11,0,0,0,0,1,1,1,1,1,0,0,0,2,5.4193403356982,32.8769729101207,0,0
16.6630136986301,0,1,0,1,0,0,0,0,1,1,0,8,0,0,0,0,1,0,0,1,1,0,0,0,4,20.3947313585044,171.271257525021,1,1
20.8767123287671,0,1,0,1,0,1,0,0,0,1,0,12,1,0,0,0,1,1,0,1,1,0,0,0,1,26.6010547710744,37.0236181420278,1,1
18.7671232876712,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,1,0,0,1,0,0,0,1,0.459702004415084,93.5216594267623,0,0
19.2712328767123,1,0,0,1,0,1,0,0,0,1,0,12,0,0,0,0,0,1,0,1,3,0,0,0,1,-11.4904263751521,295.933907924669,1,1
16.027397260274,1,0,0,1,0,0,1,0,0,1,0,8,0,0,0,0,1,1,0,1,1,1,1,1,2,9.97330852412908,117.568499410009,1,1
18.041095890411,1,0,0,1,0,0,0,0,1,1,0,9,0,0,0,0,1,0,0,1,1,0,0,0,4,16.8303363203669,63.1456819570643,0,1
22.3835616438356,1,0,0,1,0,1,0,0,0,1,0,12,1,0,1,0,1,0,0,0,1,0,0,0,1,11.1121163993317,213.950233338243,0,1
23.0931506849315,1,0,0,1,0,1,0,0,0,0,1,12,0,1,0,0,0,1,1,0,2,1,1,0,1,13.1375028227903,94.2622028587021,1,0
17.8958904109589,1,0,0,1,0,1,0,0,0,1,0,11,0,0,0,0,1,1,0,0,1,1,1,1,1,6.64153733078343,18.8376169106638,0,0
16.7808219178082,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,0,0,0,1,0,0,0,1,7.60909423877797,61.9166255078279,0,1
19.3342465753425,0,1,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,1,0,0,1,0,0,0,2,-13.5801956137674,286.587012151537,1,1
19.8958904109589,0,1,0,1,0,1,0,0,0,1,0,11,0,0,0,0,1,1,1,0,1,0,0,0,1,-13.7461673368863,219.587079200367,1,1
21.5506849315069,0,1,0,1,0,0,0,0,1,1,0,11,0,0,0,0,1,1,1,1,1,0,0,0,4,19.4226267328521,181.631707850793,0,1
16.9013698630137,1,0,0,1,0,1,0,0,0,1,0,8,0,0,0,0,1,1,0,0,1,1,0,0,1,22.4238742389421,174.29434985809,1,1
17.041095890411,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,1,0,1,1,0,0,0,1,5.21292994214009,0,0,0
17.1287671232877,0,1,0,1,0,1,0,0,0,1,0,9,0,0,0,0,1,0,0,1,1,0,0,0,1,10.0533501498746,200.853128420501,0,1
20.613698630137,0,1,0,1,0,1,0,0,0,1,1,11,0,0,0,0,0,1,0,1,1,0,0,0,1,19.999887623587,0,1,0
18.5698630136986,0,0,0,1,0,0,0,0,1,1,0,9,0,0,0,0,0,0,0,1,4,1,0,0,4,-2.79450786287799,0,1,0
16.186301369863,0,1,0,1,0,0,0,0,1,1,0,9,0,0,0,0,1,0,0,1,1,0,0,0,4,22.0176728219037,0,0,0
19.7315068493151,1,0,0,1,0,1,0,0,0,1,1,12,1,0,0,0,0,1,0,0,1,0,0,0,1,16.3047716071299,403.928599500539,0,1
17.2164383561644,0,0,1,0,1,0,1,0,0,1,0,9,0,0,0,0,1,0,0,1,1,0,0,0,2,26.8175964513758,172.218249961998,0,0
18.1287671232877,0,1,0,1,0,0,0,0,1,1,1,12,1,0,0,0,1,1,0,1,1,0,0,0,4,6.2990391049431,306.175411537535,1,1
22.9945205479452,1,0,0,1,0,1,0,0,0,0,1,12,1,0,0,0,1,0,0,0,1,0,0,0,1,16.0907641250756,229.227460670719,1,0
24.8986301369863,0,1,0,0,0,1,0,0,0,0,1,11,0,0,0,0,1,1,1,1,3,0,0,0,1,20.9026346546947,271.390446683104,1,1
21.0931506849315,0,1,0,1,0,0,0,1,0,1,0,12,1,0,0,0,1,1,0,1,1,0,0,0,3,18.9232528357398,0,0,1
18.9150684931507,0,1,0,1,0,1,0,0,0,1,0,12,1,0,0,0,1,0,0,1,1,0,0,0,1,-4.16839055828496,350.717818641637,1,1
21.4520547945205,1,0,0,1,0,1,0,0,0,1,0,11,0,0,0,0,0,0,0,0,1,0,0,0,1,29.3106716289956,402.865835841551,1,1
17.0054794520548,0,1,0,1,0,1,0,0,0,1,0,9,0,0,0,0,1,0,0,1,1,0,0,0,1,20.8483270145238,231.137692775203,0,1
20.1315068493151,0,1,0,1,0,0,0,0,1,1,0,11,0,0,0,0,1,1,1,1,1,0,0,0,4,2.71988846080364,230.785124541951,1,1
21.2301369863014,0,1,0,1,0,1,0,0,0,1,0,12,0,0,0,0,0,1,1,1,1,0,0,0,1,21.1302037279163,103.40777998041,0,1
17.4219178082192,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,1,1,1,1,0,0,0,1,9.52468007614202,241.742071520806,0,1
16.6438356164384,1,0,0,1,0,0,0,0,1,1,0,9,0,0,0,0,1,0,0,1,1,0,0,0,4,14.2693724864289,17.327053290469,1,1
16.1452054794521,0,0,1,0,1,0,0,0,1,1,0,9,0,0,0,0,1,0,0,1,1,0,0,0,4,8.90818636543139,0,1,1
18.3671232876712,0,1,0,1,0,1,0,0,0,1,1,12,1,0,0,0,1,1,1,0,1,0,0,0,1,0.117735621572615,154.726554004327,1,0
20.4438356164384,1,0,0,1,0,1,0,0,0,0,0,11,0,1,1,0,1,1,0,0,1,0,0,0,1,42.6356710911237,325.359576177324,0,1
17.7616438356164,0,1,0,1,0,0,0,0,1,1,0,10,0,0,0,0,1,1,0,1,1,0,0,0,4,26.5776902658366,76.6481454585331,1,1
16.5232876712329,0,1,0,1,0,0,0,0,1,1,0,8,0,0,0,0,1,0,0,1,1,0,0,0,4,9.50354899173638,63.4447457286388,0,0
19.5671232876712,1,0,0,1,0,1,0,0,0,1,0,11,0,0,0,0,1,1,0,0,1,0,0,0,1,-3.89075354019653,126.4460225493,1,0
19.2438356164384,0,1,0,1,0,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,1,0,0,0,1,-11.4727903101392,476.388514797597,0,0
16.3452054794521,0,1,0,1,0,0,0,1,0,1,0,8,0,0,0,0,1,1,0,1,1,0,0,0,3,3.72764323896793,80.8595820221888,0,1
19.6356164383562,0,1,0,1,0,0,1,0,0,1,0,11,0,0,0,0,0,1,1,1,1,0,0,0,2,13.1274512136453,284.88347231522,1,1
19.9561643835616,0,1,0,1,0,1,0,0,0,1,1,11,0,0,0,0,1,1,0,1,3,0,0,0,1,3.96080411090102,0,1,1
22.6438356164384,0,0,1,1,0,1,0,0,0,1,0,11,0,0,0,0,0,0,0,0,3,0,0,0,1,-17.4742464293665,232.10476447068,1,1
20.0438356164384,0,0,1,0,1,1,0,0,0,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,1,23.3681015269431,0,1,1
16.1260273972603,1,0,0,1,0,0,1,0,0,1,0,9,0,0,0,0,1,0,0,0,1,0,0,0,2,45.4433763686788,249.90640131678,1,1
16.2849315068493,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,0,0,0,1,0,0,0,1,14.9281782373788,94.9655805343014,1,1
20.1232876712329,0,0,0,1,0,0,0,0,1,1,0,7,0,0,0,0,0,1,0,0,1,1,1,1,4,3.7834441376926,148.98303940352,1,0
17.0821917808219,0,1,0,1,0,1,0,0,0,1,0,9,0,0,0,0,1,1,0,0,1,1,0,0,1,14.4700791433835,172.218249961998,0,1
18.5041095890411,0,1,0,1,0,0,1,0,0,1,0,10,0,0,0,0,1,1,0,0,2,0,0,0,2,18.2825941012818,253.24154809147,1,1
16.1616438356164,1,0,0,1,0,0,0,1,0,1,0,7,0,0,0,0,1,0,0,1,1,0,0,0,3,20.9441500799099,49.9818844917376,1,1
17.3397260273973,1,0,0,1,0,0,0,0,1,1,0,12,0,1,0,0,1,1,0,1,1,0,0,0,4,30.416950566337,344.535026272869,1,1
21.7890410958904,0,0,1,1,0,0,1,0,0,0,1,9,0,0,0,0,1,0,0,1,2,0,0,0,2,21.2980389746687,0,0,1
19.1013698630137,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,0,0,0,1,0,0,0,1,-16.9196476927882,236.045756272176,1,1
16.0986301369863,0,1,0,1,0,0,1,0,0,1,1,7,0,0,0,0,0,1,0,1,1,0,0,0,2,26.3244653709011,175.144674962655,1,0
15.9945205479452,1,0,0,1,0,0,1,0,0,1,0,8,0,0,0,0,1,1,0,1,1,1,0,0,2,15.9152528300665,0,1,1
18.4657534246575,1,0,0,1,0,1,0,0,0,1,1,10,0,0,0,0,1,1,0,1,1,1,1,0,1,3.71873042757554,471.279855286437,1,0
18.8027397260274,0,1,0,1,0,1,0,0,0,1,1,8,0,0,0,0,1,1,0,0,1,0,0,0,1,5.59284762326771,272.170330562308,1,0
16.441095890411,0,1,0,1,0,1,0,0,0,1,0,11,0,0,0,0,1,1,0,1,1,1,0,0,1,12.8446193016663,0,1,1
16.0575342465753,0,1,0,1,0,0,0,1,0,1,0,8,0,0,0,0,1,0,0,1,1,1,1,1,3,12.5699478891026,28.6007450147165,0,1
18.0904109589041,1,0,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,1,0,0,1,1,0,0,1,4.25417376158959,0,1,1
16.0109589041096,0,1,0,1,0,0,1,0,0,1,0,8,0,0,0,0,1,0,0,1,1,0,0,0,2,16.0388144146898,0,1,0
16.2383561643836,0,1,0,1,0,0,0,1,0,1,0,7,0,0,0,0,1,0,0,1,1,0,0,0,3,12.0637423771962,0,0,1
17.4438356164384,0,1,0,1,0,0,0,1,0,1,0,10,0,0,0,0,0,0,0,0,1,0,0,0,3,9.33088495870829,68.9750005985979,1,1
23.5260273972603,1,0,0,1,0,0,0,0,1,1,0,12,0,0,0,0,0,1,0,1,1,0,0,0,4,27.9838027844268,79.2055518640639,1,0
19.7397260273973,0,0,1,1,0,1,0,0,0,1,0,12,1,0,0,0,0,0,0,0,1,0,0,0,1,22.7905964452489,0,0,0
16.3917808219178,0,0,1,1,0,1,0,0,0,1,0,10,0,0,0,0,1,1,0,1,3,0,0,0,1,5.63524537434256,268.298072450201,1,1
21.2767123287671,0,1,0,1,0,0,0,0,1,1,1,10,0,0,0,0,0,0,0,1,2,0,0,0,4,28.9637393981452,16.2903919824922,0,1
22.9506849315068,0,0,0,0,0,1,0,0,0,1,1,11,0,0,0,0,0,0,0,1,2,1,1,1,1,8.37290359665841,0,0,0
22.0547945205479,0,0,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,1,0,1,1,0,0,0,4,22.372548030507,53.6472226877983,0,1
21.1780821917808,1,0,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,1,0,0,1,0,0,0,1,21.7375153041968,0,1,1
18.1506849315068,1,0,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,1,0,0,2,0,0,0,1,9.28062688914176,137.323658760206,1,1
16.241095890411,1,0,0,1,0,0,0,0,1,1,0,8,0,0,0,0,1,1,0,1,1,1,0,0,4,20.6228750081946,119.438192126182,0,1
16.9479452054795,0,1,0,1,0,1,0,0,0,1,1,10,0,0,0,0,1,0,0,1,1,0,0,0,1,24.0846382039539,209.54905073161,0,1
19.2547945205479,0,1,0,1,0,0,1,0,0,1,0,11,0,0,0,0,1,0,0,1,1,0,0,0,2,-13.8243845467863,0,1,1
16.158904109589,1,0,0,1,0,1,0,0,0,1,0,9,0,0,0,0,1,1,1,0,1,1,1,0,1,57.090488471779,235.208097115986,1,1
16.2,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,1,0,0,1,0,0,0,1,40.9270099640354,0,1,0
22.2794520547945,0,1,0,1,0,0,0,1,0,1,0,12,1,0,0,0,1,0,0,1,1,0,0,0,3,24.5808563862146,157.654227619018,1,1
16.6904109589041,0,1,0,1,0,0,0,0,1,1,0,8,0,0,0,0,1,1,0,1,1,0,0,0,4,23.1189029677752,380.851063754431,1,1
23.9095890410959,0,0,1,0,1,1,0,0,0,1,1,10,0,0,0,0,1,1,0,0,3,0,0,0,1,-8.37682191859354,169.046855395386,0,1
24.8630136986301,0,1,0,1,0,1,0,0,0,1,1,10,0,0,0,0,0,1,1,0,1,0,0,0,1,-1.14258602861094,328.555557081855,0,1
22.9808219178082,1,0,0,1,0,1,0,0,0,1,0,11,0,1,0,0,0,1,0,0,2,1,0,0,1,11.5637851719836,210.689884384553,1,1
16.9698630136986,0,1,0,1,0,0,0,0,1,1,1,10,0,0,0,0,0,1,0,1,1,0,0,0,4,23.4669575167585,208.306053090102,0,0
19.0164383561644,1,0,0,1,0,1,0,0,0,1,0,8,0,0,0,0,1,1,1,0,2,1,1,0,1,6.416074703557,85.08027449038,1,1
19.3232876712329,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0,0,1,0,0,1,0,0,0,2,-0.17968105566553,319.502067632494,0,0
23.6493150684932,0,1,0,1,0,0,1,0,0,1,1,9,0,0,0,0,1,1,1,0,1,0,0,0,2,-7.93898865444478,0,0,1
19.5616438356164,0,1,0,1,0,1,0,0,0,0,1,11,0,0,0,0,0,1,0,0,1,1,0,0,1,-0.203729792366953,0,1,1
18.1068493150685,1,0,0,1,0,0,1,0,0,1,0,9,0,0,0,0,1,0,0,1,1,0,0,0,2,20.9647865126917,203.190281330872,0,0
23.1890410958904,0,1,0,1,0,0,1,0,0,1,1,9,0,0,1,0,1,1,0,1,1,0,0,0,2,12.6137293273976,98.9886752831462,1,0
19.0191780821918,1,0,0,1,0,1,0,0,0,1,0,11,0,0,0,0,1,1,1,1,1,0,0,0,1,8.35713514580395,110.278363869176,1,0
17.8547945205479,1,0,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,0,0,0,1,0,0,0,1,13.9036939339891,387.192998529327,0,1
20.172602739726,0,0,0,0,0,0,0,0,1,1,1,6,0,0,0,0,0,1,0,1,1,0,0,0,4,-0.311919811244681,206.971040658254,0,1
16.2602739726027,1,0,0,1,0,1,0,0,0,1,0,9,0,0,0,0,1,1,0,0,1,1,1,0,1,52.9964987561392,17.7713367081734,1,1
20.572602739726,0,0,0,1,0,1,0,0,0,1,0,12,0,0,0,1,1,1,0,0,1,0,0,0,1,15.3963152497767,0,0,1
18.6794520547945,0,1,0,1,0,1,0,0,0,1,0,12,1,0,0,0,1,1,0,1,1,0,0,0,1,14.0326021149913,97.1220754091196,1,1
24.1178082191781,0,1,0,1,0,0,0,0,1,1,1,9,0,0,1,0,1,1,0,1,3,0,0,0,4,17.321620327061,0,0,0
16.0657534246575,0,1,0,1,0,0,0,1,0,1,0,8,0,0,0,0,1,0,0,1,1,0,0,0,3,19.1432381119982,0,1,1
21.2739726027397,0,0,1,1,0,1,0,0,0,0,0,12,1,0,0,0,1,1,0,0,3,0,0,0,1,-7.03861789764027,155.401354612271,1,1
16.5232876712329,0,1,0,1,0,0,0,0,1,1,0,8,0,0,0,0,0,1,0,1,1,0,0,0,4,23.0757512991829,26.9235751128826,1,1
17.4712328767123,1,0,0,1,0,0,1,0,0,0,0,10,0,1,0,0,1,0,0,0,1,1,1,1,2,14.4059907951234,417.769489678278,0,1
18.2767123287671,0,1,0,1,0,0,1,0,0,0,1,12,1,0,0,0,1,1,0,1,1,0,0,0,2,9.88731093650344,84.4138493638235,1,0
16.9890410958904,1,0,0,1,0,1,0,0,0,1,0,9,0,0,0,0,1,1,0,1,1,0,0,0,1,21.4866422547757,131.596748324024,0,0
17.1616438356164,1,0,0,1,0,1,0,0,0,1,0,8,0,0,0,0,1,1,0,1,2,1,1,0,1,21.2384216216668,49.0918070853747,1,1
19.5835616438356,0,0,1,1,0,0,0,1,0,1,0,11,0,0,0,0,1,1,0,1,2,1,1,0,3,-4.48411037005897,62.1996784786068,1,1
18.2931506849315,0,1,0,1,0,0,1,0,0,1,0,12,1,0,0,0,1,1,0,1,1,0.987923416789396,0.64126865424873,0.29282710229411,2,19.2249542143261,250.434095638417,0,1
18.1561643835616,0,0,0,1,0,0,0,0,1,1,0,8,0,0,0,0,0,1,0,1,4,0,0,0,4,5.56095929240181,239.675185635643,0,1
19.9205479452055,0,1,0,1,0,1,0,0,0,1,1,11,0,0,0,0,0,1,0,1,2,0,0,0,1,0.871134776600497,270.800426978678,0,1
17.8164383561644,0,0,1,1,0,1,0,0,0,1,0,10,0,0,0,0,1,1,0,1,1,0.987923416789396,0.64126865424873,0.29282710229411,1,6.56416593705745,325.111795628775,1,1
19.6821917808219,1,0,0,1,0,1,0,0,0,1,0,12,1,0,1,0,0,1,0,0,2,0,0,0,1,13.9180552525901,236.848223036934,1,1
20.5287671232877,1,0,0,1,0,0,1,0,0,1,1,11,0,0,0,0,0,1,0,1,1,1,1,0,2,40.2802986821551,278.392577782406,0,1
16.5095890410959,1,0,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,1,1,0,1,0,0,0,1,41.5755189464134,477.764801162994,1,1
21.2219178082192,1,0,0,1,0,1,0,0,0,1,0,11,0,0,0,0,1,1,1,0,2,0,0,0,1,30.3913381252217,344.072875927595,0,1
17.4575342465753,0,1,0,1,0,0,0,0,1,1,0,9,0,0,0,0,1,1,0,1,1,0,0,0,4,3.8496024816745,81.4519599124612,0,1
17.4821917808219,0,1,0,1,0,0,0,0,1,1,0,9,0,0,1,0,1,0,0,1,1,0,0,0,4,7.92799883888723,37.2550157554155,0,1
16.9561643835616,1,0,0,1,0,0,0,0,1,1,0,10,0,0,0,0,1,1,0,1,1,0,0,0,4,19.8015610630275,280.109097302733,1,1
18.3671232876712,1,0,0,1,0,1,0,0,0,1,0,11,0,0,0,0,1,0,0,1,3,0,0,0,1,-1.00239220886382,99.0088503520429,1,1
16.0438356164384,1,0,0,1,0,0,0,0,1,1,0,9,0,0,0,0,1,0,0,1,1,0,0,0,4,25.9878117194038,212.634699025529,0,1
17.8465753424658,1,0,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,1,1,0,2,1,1,0,1,23.6264963708481,336.446400455423,0,0
21.1342465753425,1,0,0,1,0,1,0,0,0,1,0,11,0,0,0,0,0,1,0,0,3,0,0,0,1,-12.0668675284699,422.1146553509,0,1
16.3013698630137,0,0,0,1,0,1,0,0,0,1,0,8,0,0,0,0,1,1,1,0,1,1,0,0,1,26.2518217166314,0,0,1
17.4465753424658,0,0,1,0,1,1,0,0,0,1,0,11,0,0,0,0,1,1,0,0,1,1,1,0,1,25.9916528721676,130.036202819337,1,1
16.2219178082192,0,0,1,1,0,0,1,0,0,1,0,9,0,0,0,0,1,0,0,1,1,0.987923416789396,0.64126865424873,0.29282710229411,2,22.8418288147716,0,1,1
20.6,0,1,0,1,0,0,1,0,0,1,1,12,0,1,0,0,0,0,0,1,2,0,0,0,2,21.3057695030298,530.089711094421,1,1
22.6328767123288,0,1,0,1,0,0,1,0,0,1,1,12,1,0,0,0,0,1,0,0,1,0,0,0,2,-8.19088891202948,0,0,0
17.5917808219178,0,1,0,1,0,1,0,0,0,1,0,11,0,0,0,0,1,1,1,0,1,0,0,0,1,17.7081087652854,181.152296786442,1,0
21.8958904109589,0,1,0,1,0,1,0,0,0,1,1,12,1,0,0,0,0,0,0,1,2,0,0,0,1,33.615619206539,0,1,1
17.3698630136986,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,0,1,1,1,1,3,0,0,0,1,6.231622051886,0,1,1
21.0684931506849,0,1,0,1,0,0,0,0,1,1,1,11,0,0,0,0,0,1,0,1,1,1,1,1,4,12.0146201680162,91.4483368108088,0,1
19.6821917808219,1,0,0,1,0,1,0,0,0,1,0,12,1,0,1,0,1,1,1,0,1,0,0,0,1,-2.09627979080361,136.154661158455,1,1
20.0301369863014,1,0,0,1,0,1,0,0,0,1,0,8,0,0,0,0,0,1,1,0,4,1,0,0,1,-43.6437195197011,216.588166130863,1,0
19.9287671232877,1,0,0,1,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0,1,2,1,0,0,4,2.20397902708021,192.664244555146,1,1
